Timestamp,% Baseline,City,County,State
"Jul 5, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 4am",0.0027,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 5am",0.0071,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 6am",0.039,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 7am",0.1252,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 8am",0.389,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 9am",0.6752,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 10am",0.8068,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 11am",0.8898,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 12pm",0.8724,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 1pm",0.8536,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 2pm",0.7889,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 3pm",0.635,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 4pm",0.3933,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 5pm",0.1676,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 6pm",0.05,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 7pm",0.0204,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 8pm",0.0031,Hanover,Plymouth,Massachusetts
"Jul 6, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 5am",0.0081,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 6am",0.046,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 7am",0.0677,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 8am",0.0795,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 9am",0.2763,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 10am",0.7493,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 11am",0.8392,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 12pm",0.8518,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 1pm",0.8286,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 2pm",0.7408,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 3pm",0.5865,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 4pm",0.3752,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 5pm",0.168,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 6pm",0.0716,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 7pm",0.027,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 8pm",0.0024,Hanover,Plymouth,Massachusetts
"Jul 7, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 5am",0.0064,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 6am",0.0405,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 7am",0.1333,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 8am",0.2524,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 9am",0.6098,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 10am",0.7378,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 11am",0.7703,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 12pm",0.7271,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 1pm",0.7167,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 2pm",0.6619,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 3pm",0.5403,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 4pm",0.3628,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 5pm",0.1678,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 6pm",0.0598,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 7pm",0.0296,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 8pm",0.0026,Hanover,Plymouth,Massachusetts
"Jul 8, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 5am",0.007,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 6am",0.0584,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 7am",0.1349,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 8am",0.3262,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 9am",0.4701,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 10am",0.5663,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 11am",0.819,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 12pm",0.7333,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 1pm",0.5581,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 2pm",0.5545,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 3pm",0.5891,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 4pm",0.3933,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 5pm",0.1773,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 6pm",0.0686,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 7pm",0.03,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 8pm",0.0034,Hanover,Plymouth,Massachusetts
"Jul 9, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 5am",0.0076,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 6am",0.0654,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 7am",0.1706,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 8am",0.302,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 9am",0.5175,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 10am",0.7357,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 11am",0.7147,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 12pm",0.5771,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 1pm",0.5665,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 2pm",0.4036,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 3pm",0.2811,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 4pm",0.311,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 5pm",0.1746,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 6pm",0.0656,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 7pm",0.0325,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 8pm",0.0048,Hanover,Plymouth,Massachusetts
"Jul 10, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 5am",0.0051,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 6am",0.0389,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 7am",0.0999,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 8am",0.2798,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 9am",0.5983,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 10am",0.7911,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 11am",0.8557,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 12pm",0.8758,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 1pm",0.8482,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 2pm",0.7719,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 3pm",0.6241,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 4pm",0.3868,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 5pm",0.1732,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 6pm",0.0527,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 7pm",0.0213,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 8pm",0.003,Hanover,Plymouth,Massachusetts
"Jul 11, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 5am",0.005,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 6am",0.028,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 7am",0.1088,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 8am",0.3677,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 9am",0.6313,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 10am",0.7784,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 11am",0.8097,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 12pm",0.8307,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 1pm",0.7349,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 2pm",0.6556,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 3pm",0.5814,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 4pm",0.3849,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 5pm",0.1605,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 6pm",0.054,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 7pm",0.0215,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 8pm",0.0029,Hanover,Plymouth,Massachusetts
"Jul 12, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 5am",0.0034,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 6am",0.0322,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 7am",0.1498,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 8am",0.3408,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 9am",0.6074,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 10am",0.7629,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 11am",0.8305,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 12pm",0.8586,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 1pm",0.8268,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 2pm",0.7514,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 3pm",0.5968,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 4pm",0.3788,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 5pm",0.1567,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 6pm",0.1066,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 7pm",0.0281,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 8pm",0.0027,Hanover,Plymouth,Massachusetts
"Jul 13, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 5am",0.0052,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 6am",0.015,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 7am",0.1025,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 8am",0.254,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 9am",0.4699,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 10am",0.5863,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 11am",0.5438,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 12pm",0.5357,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 1pm",0.4513,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 2pm",0.2243,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 3pm",0.3153,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 4pm",0.2281,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 5pm",0.097,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 6pm",0.0562,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 7pm",0.0118,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 8pm",0.0021,Hanover,Plymouth,Massachusetts
"Jul 14, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 6am",0.0082,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 7am",0.0422,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 8am",0.056,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 9am",0.1175,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 10am",0.1601,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 11am",0.2542,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 12pm",0.5818,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 1pm",0.6174,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 2pm",0.4197,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 3pm",0.3508,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 4pm",0.1959,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 5pm",0.0848,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 6pm",0.0501,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 7pm",0.0067,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 8pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 15, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 5am",0.0021,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 6am",0.0032,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 7am",0.0214,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 8am",0.0208,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 9am",0.0107,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 10am",0.0552,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 11am",0.1511,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 12pm",0.0727,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 1pm",0.1912,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 2pm",0.2909,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 3pm",0.1885,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 4pm",0.1131,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 5pm",0.0972,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 6pm",0.0315,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 7pm",0.0136,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 8pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 16, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 5am",0.0034,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 6am",0.0334,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 7am",0.1181,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 8am",0.2449,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 9am",0.3588,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 10am",0.6098,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 11am",0.7261,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 12pm",0.657,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 1pm",0.5416,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 2pm",0.5673,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 3pm",0.5537,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 4pm",0.3544,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 5pm",0.213,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 6pm",0.0642,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 7pm",0.0393,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 8pm",0.0035,Hanover,Plymouth,Massachusetts
"Jul 17, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 5am",0.0036,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 6am",0.0279,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 7am",0.1148,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 8am",0.3444,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 9am",0.606,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 10am",0.7685,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 11am",0.8242,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 12pm",0.8361,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 1pm",0.8016,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 2pm",0.5936,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 3pm",0.5537,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 4pm",0.3628,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 5pm",0.1393,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 6pm",0.0724,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 7pm",0.0224,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 8pm",0.0024,Hanover,Plymouth,Massachusetts
"Jul 18, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 5am",0.0079,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 6am",0.058,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 7am",0.1443,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 8am",0.2231,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 9am",0.392,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 10am",0.4136,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 11am",0.4828,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 12pm",0.3827,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 1pm",0.3747,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 2pm",0.5603,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 3pm",0.307,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 4pm",0.166,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 5pm",0.112,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 6pm",0.0762,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 7pm",0.0209,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 8pm",0.002,Hanover,Plymouth,Massachusetts
"Jul 19, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 5am",0.0032,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 6am",0.0587,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 7am",0.0793,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 8am",0.1728,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 9am",0.1415,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 10am",0.1447,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 11am",0.3279,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 12pm",0.428,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 1pm",0.439,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 2pm",0.3462,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 3pm",0.2948,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 4pm",0.3121,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 5pm",0.225,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 6pm",0.064,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 7pm",0.0343,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 8pm",0.003,Hanover,Plymouth,Massachusetts
"Jul 20, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 5am",0.0037,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 6am",0.0324,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 7am",0.0944,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 8am",0.2329,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 9am",0.4097,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 10am",0.684,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 11am",0.8071,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 12pm",0.8497,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 1pm",0.8209,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 2pm",0.7546,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 3pm",0.6129,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 4pm",0.3817,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 5pm",0.1496,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 6pm",0.0477,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 7pm",0.0217,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 8pm",0.0025,Hanover,Plymouth,Massachusetts
"Jul 21, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 5am",0.0044,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 6am",0.0404,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 7am",0.117,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 8am",0.3277,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 9am",0.561,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 10am",0.7181,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 11am",0.7873,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 12pm",0.7193,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 1pm",0.5501,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 2pm",0.4629,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 3pm",0.3356,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 4pm",0.2229,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 5pm",0.1261,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 6pm",0.0536,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 7pm",0.0204,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 8pm",0.0025,Hanover,Plymouth,Massachusetts
"Jul 22, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 5am",0.0037,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 6am",0.029,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 7am",0.1034,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 8am",0.3245,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 9am",0.5631,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 10am",0.7206,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 11am",0.7836,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 12pm",0.8063,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 1pm",0.7537,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 2pm",0.7115,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 3pm",0.5902,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 4pm",0.3508,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 5pm",0.154,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 6pm",0.0573,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 7pm",0.0187,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 8pm",0.0022,Hanover,Plymouth,Massachusetts
"Jul 23, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 5am",0.0029,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 6am",0.0265,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 7am",0.094,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 8am",0.2601,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 9am",0.2211,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 10am",0.0912,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 11am",0.1554,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 12pm",0.1807,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 1pm",0.5048,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 2pm",0.5929,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 3pm",0.4282,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 4pm",0.2519,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 5pm",0.1673,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 6pm",0.0969,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 7pm",0.0219,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 8pm",0.0022,Hanover,Plymouth,Massachusetts
"Jul 24, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 5am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 6am",0.0196,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 7am",0.0963,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 8am",0.3612,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 9am",0.6189,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 10am",0.7649,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 11am",0.8007,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 12pm",0.8299,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 1pm",0.7926,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 2pm",0.7122,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 3pm",0.5615,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 4pm",0.3451,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 5pm",0.1688,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 6pm",0.0813,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 7pm",0.0278,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 8pm",0.0025,Hanover,Plymouth,Massachusetts
"Jul 25, 2014 9pm",0.0023,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 4am",0.0023,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 5am",0.0062,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 6am",0.0325,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 7am",0.1257,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 8am",0.301,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 9am",0.4143,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 10am",0.6445,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 11am",0.6882,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 12pm",0.696,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 1pm",0.4811,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 2pm",0.5316,Hanover,Plymouth,Massachusetts
"Jul 26, 2014 3pm",0.1826,Hanover,Plymouth,Massachusetts
