,% Baseline,Latitude,Longitude,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Year,Month,Day,Hour,Minute
2541,0.0023,42.13,-70.86,26,15,0.0,14.5,6,18,15,17,17,17,25,14,92,0.0,1018,17,10,233,14,0,0,0,0,0,0,0,16.0,114.57,0,0.142,2.9,100.0,16.0,1010,2014,6,30,4,0
2542,0.0078,42.13,-70.86,26,15,0.0,14.5,6,18,16,18,18,18,21,12,87,0.0,1018,18,10,235,12,0,0,0,0,0,0,0,16.0,113.94,0,0.142,2.8,100.0,16.0,1010,2014,6,30,5,0
2543,0.0607,42.13,-70.86,26,15,0.0,14.5,6,18,16,19,19,19,17,9,82,0.0,1018,19,10,237,11,0,0,0,0,0,0,0,16.0,110.5,0,0.142,2.8,100.0,16.0,1010,2014,6,30,6,0
2544,0.1267,42.13,-70.86,26,15,0.0,14.5,6,18,17,21,22,21,20,9,76,0.0,1018,21,10,232,13,0,0,0,0,0,0,0,16.0,104.64,0,0.142,2.7,100.0,16.0,1010,2014,6,30,7,0
2545,0.3798,42.13,-70.86,26,15,0.0,14.5,6,18,17,24,24,23,24,9,71,0.0,1017,23,10,228,15,0,0,0,0,0,0,0,16.0,96.89,0,0.142,2.6,98.58,16.0,1010,2014,6,30,8,0
2546,0.6419,42.13,-70.86,26,15,0.0,14.5,6,18,18,26,26,25,27,9,66,0.0,1017,25,10,223,17,12,30,14,12,30,14,0,16.0,87.77,0,0.142,2.5,99.36,17.0,1010,2014,6,30,9,0
2547,0.787,42.13,-70.86,26,15,0.0,14.5,6,18,18,27,27,25,26,8,63,0.0,1016,25,10,219,17,79,281,139,79,281,139,0,17.0,77.7,0,0.142,2.2,95.25,18.0,1010,2014,6,30,10,0
2548,0.8352,42.13,-70.86,26,15,0.0,14.5,6,18,18,27,27,26,25,7,61,0.0,1016,26,10,215,16,123,480,310,123,480,310,0,17.0,67.0,0,0.142,2.1,85.93,20.0,1010,2014,6,30,11,0
2549,0.8495,42.13,-70.86,26,15,0.0,14.5,6,18,18,28,28,26,24,7,59,0.0,1016,26,10,211,16,146,616,491,146,616,491,0,17.0,55.96,0,0.142,2.1,76.39,22.0,1010,2014,6,30,12,0
2550,0.8182,42.13,-70.86,26,15,0.0,14.5,6,18,18,27,27,26,30,6,60,0.0,1015,26,10,211,19,155,712,660,155,712,660,0,17.0,44.88,0,0.142,2.1,72.62,23.0,1010,2014,6,30,13,0
2551,0.7339,42.13,-70.86,26,15,0.0,14.5,6,18,18,27,27,26,36,5,61,0.0,1015,26,10,212,22,155,778,799,155,778,799,0,18.0,34.19,0,0.142,2.1,69.54,24.0,1010,2014,6,30,14,0
2552,0.5991,42.13,-70.86,26,15,0.0,14.5,6,18,17,27,27,25,41,5,62,0.0,1014,25,10,212,24,123,864,907,123,864,907,0,18.0,24.85,0,0.142,2.3,66.14,25.0,1010,2014,6,30,15,0
2553,0.3688,42.13,-70.86,26,15,0.0,14.5,6,18,17,24,24,24,36,7,68,0.0,1014,24,10,213,20,126,871,949,126,871,949,0,18.0,19.31,0,0.142,2.5,62.24,26.0,1010,2014,6,30,16,0
2554,0.1678,42.13,-70.86,26,15,0.0,14.5,6,18,17,22,22,22,31,9,75,0.0,1014,22,10,213,16,131,861,935,131,861,935,0,18.0,20.97,0,0.142,2.7,61.82,26.0,1010,2014,6,30,17,0
2555,0.0559,42.13,-70.86,26,15,0.0,14.5,6,18,17,20,20,20,26,12,82,0.0,1014,20,10,214,12,146,815,862,146,815,862,0,17.0,28.59,0,0.142,2.8,61.29,26.0,1010,2014,6,30,18,0
2556,0.0218,42.13,-70.86,26,15,0.0,14.5,6,18,17,20,20,20,29,12,84,0.0,1014,20,10,215,14,143,773,747,143,773,747,0,17.0,38.68,0,0.142,2.9,64.49,25.0,1010,2014,6,30,19,0
2557,0.0034,42.13,-70.86,26,15,0.0,14.5,6,18,17,19,19,19,33,13,87,0.0,1014,19,10,217,16,132,715,596,132,715,596,0,17.0,49.62,0,0.142,2.8,67.97,24.0,1010,2014,6,30,20,0
2558,0.0023,42.13,-70.86,26,15,0.0,14.5,6,18,17,19,19,19,36,14,89,0.0,1014,19,10,218,18,114,627,421,114,627,421,0,17.0,60.73,0,0.142,2.8,71.68,23.0,1010,2014,6,30,21,0
2559,0.0023,42.13,-70.86,27,18,0.0,14.5,6,25,18,19,20,19,27,24,92,0.0,1013,19,10,232,14,0,0,0,0,0,0,0,18.0,114.63,0,0.142,2.5,97.98,19.0,1000,2014,7,1,4,0
2560,0.0078,42.13,-70.86,27,18,0.0,14.5,6,25,18,20,22,20,22,23,88,0.0,1013,20,10,234,12,0,0,0,0,0,0,3,18.0,114.01,0,0.142,2.4,99.4,19.0,1000,2014,7,1,5,0
2561,0.0496,42.13,-70.86,27,18,0.0,14.5,6,25,18,21,24,21,17,21,83,0.0,1013,21,10,235,10,0,0,0,0,0,0,3,19.0,110.57,0,0.142,2.3,100.0,19.0,1000,2014,7,1,6,0
2562,0.1253,42.13,-70.86,27,18,0.0,14.5,6,25,19,25,25,23,22,24,78,0.0,1012,23,10,225,14,0,0,0,0,0,0,0,19.0,104.71,0,0.142,2.3,100.0,19.0,1000,2014,7,1,7,0
2563,0.3557,42.13,-70.86,27,18,0.0,14.5,6,25,19,26,26,24,26,26,72,0.1,1012,24,9,215,17,0,0,0,0,0,0,3,19.0,96.97,0,0.142,2.2,100.0,19.0,1000,2014,7,1,8,0
2564,0.5402,42.13,-70.86,27,18,0.0,14.5,6,25,19,27,27,26,30,29,67,0.1,1012,26,9,205,20,13,37,14,13,37,14,1,19.0,87.85,0,0.142,2.0,100.0,19.0,1000,2014,7,1,9,0
2565,0.5981,42.13,-70.86,27,18,0.0,14.5,6,25,19,28,28,26,30,21,66,0.0,1012,26,9,202,20,69,335,140,69,335,140,0,19.0,77.77,0,0.142,2.1,96.7,20.0,1000,2014,7,1,10,0
2566,0.7039,42.13,-70.86,27,18,0.0,14.5,6,25,19,28,28,27,30,13,65,0.0,1011,27,10,199,20,102,542,313,102,542,313,0,19.0,67.07,0,0.142,2.2,86.79,22.0,1000,2014,7,1,11,0
2567,0.7454,42.13,-70.86,27,18,0.0,14.5,6,25,20,29,29,27,30,5,64,0.0,1011,27,10,196,20,123,666,495,123,666,495,1,19.0,56.03,0,0.142,2.1,77.4,24.0,1000,2014,7,1,12,0
2568,0.5946,42.13,-70.86,27,18,0.0,14.5,6,25,20,28,28,27,35,7,65,0.0,1011,27,10,200,22,297,340,538,137,744,663,4,19.0,44.95,0,0.142,2.1,72.92,25.0,1000,2014,7,1,13,0
2569,0.5636,42.13,-70.86,27,18,0.0,14.5,6,25,20,28,28,26,40,10,67,0.0,1011,26,10,204,24,326,429,681,146,792,802,7,19.0,34.26,0,0.142,2.3,68.55,26.0,1000,2014,7,1,14,0
2570,0.5147,42.13,-70.86,27,18,0.0,14.5,6,25,20,28,28,26,44,12,69,0.0,1010,26,10,208,26,366,444,769,185,770,884,7,19.0,24.93,0,0.142,2.5,68.46,26.0,1000,2014,7,1,15,0
2571,0.3416,42.13,-70.86,27,18,0.0,14.5,6,25,20,27,27,25,40,11,75,0.0,1010,25,10,205,22,394,428,798,192,776,925,7,19.0,19.39,0,0.142,2.8,64.47,27.0,1000,2014,7,1,16,0
2572,0.2168,42.13,-70.86,27,18,0.0,14.5,6,25,20,26,26,23,35,10,81,0.0,1010,23,10,202,19,435,327,740,194,768,911,7,19.0,21.02,0,0.142,3.0,64.16,27.0,1000,2014,7,1,17,0
2573,0.099,42.13,-70.86,27,18,0.0,14.5,6,25,19,22,24,22,31,9,87,0.0,1010,22,10,199,15,356,423,728,227,690,833,7,19.0,28.61,0,0.142,3.1,63.44,27.0,1000,2014,7,1,18,0
2574,0.0365,42.13,-70.86,27,18,0.0,14.5,6,25,20,21,23,21,34,22,90,0.0,1010,21,10,203,17,353,290,580,213,650,721,4,19.0,38.69,0,0.142,3.2,66.38,26.0,1000,2014,7,1,19,0
2575,0.005,42.13,-70.86,27,18,0.0,14.5,6,25,20,21,22,21,38,35,93,0.0,1010,21,10,207,20,224,466,527,189,593,574,8,19.0,49.62,0,0.142,3.3,69.84,25.0,1000,2014,7,1,20,0
2576,0.0023,42.13,-70.86,27,18,0.0,14.5,6,25,20,20,20,20,42,47,96,0.0,1010,20,10,211,23,205,176,291,157,503,403,4,19.0,60.73,0,0.142,3.4,74.59,24.0,1000,2014,7,1,21,0
2577,0.0023,42.13,-70.86,28,20,0.0,13.5,6,32,20,20,21,20,33,60,98,1.4,1011,20,8,211,17,0,0,0,0,0,0,0,19.0,114.7,0,0.142,3.3,98.53,20.0,1000,2014,7,2,4,0
2578,0.0078,42.13,-70.86,28,20,0.0,13.5,6,32,21,21,23,21,28,61,98,0.0,1012,21,9,210,15,0,0,0,0,0,0,0,19.0,114.09,0,0.142,3.2,98.08,20.0,1000,2014,7,2,5,0
2579,0.0521,42.13,-70.86,28,20,0.0,13.5,6,32,21,22,24,22,24,62,97,0.0,1012,22,10,209,13,0,0,0,0,0,0,3,19.0,110.65,0,0.142,3.1,98.21,20.0,1000,2014,7,2,6,0
2580,0.1369,42.13,-70.86,28,20,0.0,13.5,6,32,21,25,25,23,27,49,93,0.0,1012,23,9,207,16,0,0,0,0,0,0,3,19.0,104.8,0,0.142,3.1,99.01,20.0,1000,2014,7,2,7,0
2581,0.3498,42.13,-70.86,28,20,0.0,13.5,6,32,22,26,26,24,29,35,90,1.0,1012,24,8,204,18,0,0,0,0,0,0,3,20.0,97.05,0,0.142,3.0,100.0,20.0,1000,2014,7,2,8,0
2582,0.5925,42.13,-70.86,28,20,0.0,13.5,6,32,22,27,27,25,32,22,86,1.3,1012,25,7,202,21,9,0,9,10,15,11,3,20.0,87.93,4,0.142,2.9,100.0,20.0,1000,2014,7,2,9,0
2583,0.7335,42.13,-70.86,28,20,0.0,13.5,6,32,22,28,28,26,33,19,80,0.6,1012,26,8,197,21,81,231,130,81,231,130,1,20.0,77.85,0,0.142,2.7,96.63,21.0,1000,2014,7,2,10,0
2584,0.8056,42.13,-70.86,28,20,0.0,13.5,6,32,22,29,29,27,34,17,75,0.8,1012,27,8,192,22,154,159,216,128,434,297,3,20.0,67.15,0,0.142,2.5,87.41,23.0,1000,2014,7,2,11,0
2585,0.8196,42.13,-70.86,28,20,0.0,13.5,6,32,22,30,30,28,35,14,69,1.0,1013,28,9,188,23,150,584,476,150,584,476,0,21.0,56.11,0,0.142,2.5,84.36,24.0,1000,2014,7,2,12,0
2586,0.7883,42.13,-70.86,28,20,0.0,13.5,6,32,21,30,30,27,38,14,70,0.5,1013,27,9,194,24,162,680,642,162,680,642,0,21.0,45.03,0,0.142,2.6,76.23,26.0,1000,2014,7,2,13,0
2587,0.7065,42.13,-70.86,28,20,0.0,13.5,6,32,21,29,29,27,41,14,70,0.1,1013,27,9,200,25,169,737,778,169,737,778,0,21.0,34.35,0,0.142,2.8,72.47,27.0,1000,2014,7,2,14,0
2588,0.5866,42.13,-70.86,28,20,0.0,13.5,6,32,21,29,29,27,45,13,71,0.1,1013,27,9,206,26,178,762,869,178,762,869,0,21.0,25.02,0,0.142,3.1,72.85,27.0,1000,2014,7,2,15,0
2589,0.3334,42.13,-70.86,28,20,0.0,13.5,6,32,21,28,28,25,38,12,77,0.1,1013,25,9,199,21,181,774,911,181,774,911,0,21.0,19.47,0,0.142,3.3,73.11,27.0,1000,2014,7,2,16,0
2590,0.1564,42.13,-70.86,28,20,0.0,13.5,6,32,21,26,26,24,32,11,83,0.0,1013,24,10,193,17,183,767,899,183,767,899,0,21.0,21.07,0,0.142,3.4,73.16,27.0,1000,2014,7,2,17,0
2591,0.0898,42.13,-70.86,28,20,0.0,13.5,6,32,20,25,25,22,26,10,89,0.0,1013,22,10,186,12,181,745,835,181,745,835,0,21.0,28.63,0,0.142,3.5,73.18,27.0,1000,2014,7,2,18,0
2592,0.0358,42.13,-70.86,28,20,0.0,13.5,6,32,20,22,23,22,29,21,92,0.0,1013,22,10,189,14,167,715,726,167,715,726,0,21.0,38.71,0,0.142,3.4,77.75,26.0,1000,2014,7,2,19,0
2593,0.0036,42.13,-70.86,28,20,0.0,13.5,6,32,20,21,22,21,32,31,94,0.0,1013,21,10,192,16,152,659,579,152,659,579,0,21.0,49.63,0,0.142,3.3,77.82,26.0,1000,2014,7,2,20,0
2594,0.0023,42.13,-70.86,28,20,0.0,13.5,6,32,20,20,20,20,35,42,96,0.0,1014,20,10,195,18,176,367,355,128,573,409,7,21.0,60.74,0,0.142,3.0,82.05,25.0,1000,2014,7,2,21,0
2595,0.0023,42.13,-70.86,28,20,0.0,12.5,5,39,21,21,22,21,14,75,99,0.3,1014,21,10,198,8,0,0,0,0,0,0,7,21.0,114.77,0,0.142,2.1,100.0,21.0,1000,2014,7,3,4,0
2596,0.002,42.13,-70.86,28,20,0.0,12.5,5,39,21,22,23,22,11,73,98,0.4,1014,22,10,190,6,0,0,0,0,0,0,3,21.0,114.17,0,0.142,2.0,100.0,21.0,1000,2014,7,3,5,0
2597,0.033,42.13,-70.86,28,20,0.0,12.5,5,39,22,22,25,22,7,71,98,0.5,1015,22,10,182,4,0,0,0,0,0,0,7,21.0,110.74,0,0.142,1.9,100.0,21.0,1000,2014,7,3,6,0
2598,0.1635,42.13,-70.86,28,20,0.0,12.5,5,39,22,25,25,23,11,72,95,0.2,1015,23,10,185,6,0,0,0,0,0,0,7,21.0,104.88,0,0.142,1.9,100.0,21.0,1010,2014,7,3,7,0
2599,0.261,42.13,-70.86,28,20,0.0,12.5,5,39,22,26,26,23,15,74,93,0.2,1015,23,10,188,9,0,0,0,0,0,0,7,21.0,97.14,0,0.142,1.8,100.0,21.0,1010,2014,7,3,8,0
2600,0.4707,42.13,-70.86,28,20,0.0,12.5,5,39,23,27,27,24,19,76,90,0.3,1015,24,10,190,12,9,8,9,9,8,9,1,21.0,88.01,0,0.142,1.8,100.0,21.0,1010,2014,7,3,9,0
2601,0.3757,42.13,-70.86,28,20,0.0,12.5,5,39,22,28,28,25,21,57,84,0.2,1014,25,10,190,12,74,50,85,84,206,127,7,21.0,77.94,0,0.142,1.7,95.56,22.0,1010,2014,7,3,10,0
2602,0.4843,42.13,-70.86,28,20,0.0,12.5,5,39,22,29,29,27,22,37,78,0.2,1014,27,10,190,13,135,329,262,136,403,292,3,21.0,67.23,0,0.142,1.6,92.37,23.0,1010,2014,7,3,11,0
2603,0.6377,42.13,-70.86,28,20,0.0,12.5,5,39,22,31,31,28,23,18,72,0.3,1014,28,10,190,14,173,526,466,173,526,466,0,22.0,56.19,0,0.142,1.6,89.72,24.0,1010,2014,7,3,12,0
2604,0.7123,42.13,-70.86,28,20,0.0,12.5,5,39,22,30,30,28,28,15,72,0.2,1014,28,10,191,17,326,150,432,195,612,627,8,22.0,45.11,0,0.142,1.6,86.35,25.0,1010,2014,7,3,13,0
2605,0.7086,42.13,-70.86,28,20,0.0,12.5,5,39,22,30,30,27,33,11,72,0.0,1014,27,10,191,19,393,112,486,205,673,760,4,22.0,34.43,0,0.142,1.6,82.32,26.0,1010,2014,7,3,14,0
2606,0.5749,42.13,-70.86,28,20,0.0,12.5,5,39,22,30,30,27,38,8,73,0.0,1014,27,10,192,22,422,312,705,166,773,867,8,22.0,25.11,0,0.142,1.7,78.0,27.0,1010,2014,7,3,15,0
2607,0.2931,42.13,-70.86,28,20,0.0,12.5,5,39,22,28,28,26,35,12,79,0.0,1014,26,10,191,19,180,769,905,180,769,905,0,22.0,19.55,0,0.142,1.9,78.47,27.0,1010,2014,7,3,16,0
2608,0.1506,42.13,-70.86,28,20,0.0,12.5,5,39,22,27,27,24,32,16,86,0.0,1014,24,10,189,17,294,547,805,185,757,892,3,22.0,21.13,4,0.142,2.1,78.33,27.0,1010,2014,7,3,17,0
2609,0.0524,42.13,-70.86,28,20,0.0,12.5,5,39,22,25,25,23,29,20,92,0.0,1014,23,10,188,14,185,733,828,185,733,828,0,22.0,28.66,0,0.142,2.2,77.98,27.0,1010,2014,7,3,18,0
2610,0.0153,42.13,-70.86,28,20,0.0,12.5,5,39,21,25,25,22,30,31,94,0.0,1015,22,10,198,15,169,708,721,169,708,721,0,22.0,38.72,0,0.142,2.4,77.23,27.0,1010,2014,7,3,19,0
2611,0.0025,42.13,-70.86,28,20,0.0,12.5,5,39,21,22,25,22,30,41,96,0.1,1015,22,10,208,15,149,661,577,149,661,577,0,22.0,49.65,0,0.142,2.5,81.25,26.0,1010,2014,7,3,20,0
2612,0.0023,42.13,-70.86,28,20,0.0,12.5,5,39,21,21,24,21,31,52,98,0.1,1015,21,10,218,15,111,620,414,111,620,414,0,22.0,60.76,0,0.142,2.5,85.6,25.0,1010,2014,7,3,21,0
2613,0.0023,42.13,-70.86,24,17,0.0,9.4,5,46,19,20,20,20,21,74,98,0.0,1015,20,10,219,11,0,0,0,0,0,0,7,21.0,114.85,0,0.13699999999999998,2.4,100.0,21.0,1010,2014,7,4,4,0
2614,0.0094,42.13,-70.86,24,17,0.0,9.4,5,46,20,20,20,20,15,73,97,0.1,1015,20,10,224,8,0,0,0,0,0,0,0,21.0,114.26,0,0.13699999999999998,2.3,100.0,21.0,1010,2014,7,4,5,0
2615,0.0502,42.13,-70.86,24,17,0.0,9.4,5,46,20,21,21,21,9,71,96,0.2,1015,21,10,230,5,0,0,0,0,0,0,0,21.0,110.83,0,0.13699999999999998,2.2,100.0,21.0,1010,2014,7,4,6,0
2616,0.1323,42.13,-70.86,24,17,0.0,9.4,5,46,21,22,23,22,7,68,93,0.1,1015,22,10,254,4,0,0,0,0,0,0,3,21.0,104.98,0,0.13699999999999998,2.1,100.0,21.0,1010,2014,7,4,7,0
2617,0.1847,42.13,-70.86,24,17,0.0,9.4,5,46,21,24,24,23,5,65,90,0.5,1015,23,10,278,3,0,0,0,0,0,0,0,21.0,97.23,0,0.13699999999999998,2.0,100.0,21.0,1010,2014,7,4,8,0
2618,0.107,42.13,-70.86,24,17,0.0,9.4,5,46,21,26,26,24,4,62,87,0.6,1015,24,10,302,3,5,0,5,13,47,15,3,21.0,88.1,4,0.13699999999999998,2.0,100.0,21.0,1010,2014,7,4,9,0
2619,0.1622,42.13,-70.86,24,17,0.0,9.4,5,46,21,25,25,23,8,68,90,0.3,1015,23,10,214,5,60,388,141,60,388,141,0,21.0,78.02,0,0.13699999999999998,2.0,100.0,21.0,1010,2014,7,4,10,0
2620,0.2972,42.13,-70.86,24,17,0.0,9.4,5,46,21,25,25,23,12,74,93,0.7,1015,23,10,125,7,52,0,52,88,585,313,7,21.0,67.32,0,0.13699999999999998,1.9,98.0,22.0,1010,2014,7,4,11,0
2621,0.2177,42.13,-70.86,24,17,0.0,9.4,5,46,21,25,25,22,17,80,96,1.0,1015,22,10,36,9,201,22,213,109,688,491,7,21.0,56.28,0,0.13699999999999998,1.7,99.53,22.0,1010,2014,7,4,12,0
2622,0.055999999999999994,42.13,-70.86,24,17,0.0,9.4,5,46,21,21,23,21,22,86,97,0.5,1014,21,9,33,13,102,0,102,128,744,653,7,21.0,45.2,0,0.13699999999999998,1.4,93.81,23.0,1010,2014,7,4,13,0
2623,0.035,42.13,-70.86,24,17,0.0,9.4,5,46,20,21,21,21,28,93,98,1.8,1013,21,8,30,16,374,71,433,142,780,785,8,21.0,34.52,0,0.13699999999999998,1.0,93.4,23.0,1010,2014,7,4,14,0
2624,0.0191,42.13,-70.86,24,17,0.0,9.4,5,46,20,20,20,20,33,99,99,2.4,1011,20,7,26,19,287,15,301,154,795,874,8,21.0,25.2,0,0.13699999999999998,0.5,93.24,23.0,1010,2014,7,4,15,0
2625,0.0125,42.13,-70.86,24,17,0.0,9.4,5,46,19,19,19,19,35,99,99,1.2,1010,19,7,19,21,267,13,279,158,805,916,7,21.0,19.64,0,0.13699999999999998,0.4,92.97,23.0,1010,2014,7,4,16,0
2626,0.0082,42.13,-70.86,24,17,0.0,9.4,5,46,18,19,19,19,37,99,99,1.4,1008,19,7,11,24,119,0,119,151,811,907,6,21.0,21.19,0,0.13699999999999998,0.8,97.8,22.0,1010,2014,7,4,17,0
2627,0.0111,42.13,-70.86,24,17,0.0,9.4,5,46,18,18,18,18,39,98,99,1.9,1007,18,7,4,26,140,0,140,145,797,844,6,21.0,28.7,0,0.13699999999999998,1.4,100.0,21.0,1000,2014,7,4,18,0
2628,0.0027,42.13,-70.86,24,17,0.0,9.4,5,46,17,18,18,18,41,94,99,0.9,1006,18,7,116,26,59,0,59,129,779,737,6,21.0,38.75,0,0.13699999999999998,2.3,100.0,21.0,1000,2014,7,4,19,0
2629,0.0023,42.13,-70.86,24,17,0.0,9.4,5,46,17,17,17,17,43,89,98,0.9,1006,17,7,228,27,40,0,40,106,751,593,6,20.0,49.67,0,0.13699999999999998,2.8,100.0,20.0,1000,2014,7,4,20,0
2630,0.0023,42.13,-70.86,24,17,0.0,9.4,5,46,17,17,17,17,45,85,98,1.2,1005,17,7,340,27,52,0,52,87,686,422,6,19.0,60.78,0,0.13699999999999998,2.7,100.0,19.0,1000,2014,7,4,21,0
2631,0.0023,42.13,-70.86,24,15,0.0,14.5,5,52,13,14,15,14,38,17,86,0.1,1011,15,9,293,22,0,0,0,0,0,0,4,16.0,114.94,0,0.13699999999999998,6.5,100.0,16.0,1000,2014,7,5,4,0
2632,0.0028,42.13,-70.86,24,15,0.0,14.5,5,52,12,16,16,16,37,13,79,0.1,1012,16,10,296,23,0,0,0,0,0,0,4,15.0,114.35,0,0.13699999999999998,6.8,97.4,16.0,1000,2014,7,5,5,0
2633,0.0071,42.13,-70.86,24,15,0.0,14.5,5,52,11,17,17,17,36,9,71,0.1,1013,17,10,299,24,0,0,0,0,0,0,3,14.0,110.93,0,0.13699999999999998,6.2,93.26,16.0,1000,2014,7,5,6,0
2634,0.0497,42.13,-70.86,24,15,0.0,14.5,5,52,10,18,19,18,36,6,61,0.0,1014,18,10,305,25,0,0,0,0,0,0,4,14.0,105.08,0,0.13699999999999998,5.6,97.06,15.0,1000,2014,7,5,7,0
2635,0.2972,42.13,-70.86,24,15,0.0,14.5,5,52,9,20,21,20,36,3,51,0.0,1014,20,10,311,27,0,0,0,0,0,0,4,14.0,97.33,0,0.13699999999999998,5.3,95.71,15.0,1000,2014,7,5,8,0
2636,0.6486,42.13,-70.86,24,15,0.0,14.5,5,52,8,21,24,21,36,0,41,0.0,1015,21,10,317,28,3,0,3,12,105,16,4,14.0,88.2,4,0.13699999999999998,5.1,94.17,15.0,1000,2014,7,5,9,0
2637,0.8646,42.13,-70.86,24,15,0.0,14.5,5,52,7,24,24,22,36,1,38,0.0,1015,22,10,316,27,70,20,75,51,486,151,6,13.0,78.11,0,0.13699999999999998,4.9,93.21,15.0,1000,2014,7,5,10,0
2638,0.9245,42.13,-70.86,24,15,0.0,14.5,5,52,7,24,24,23,36,2,36,0.0,1015,23,10,315,25,149,60,172,73,681,334,6,13.0,67.41,0,0.13699999999999998,4.8,85.73,16.0,1000,2014,7,5,11,0
2639,0.9309999999999999,42.13,-70.86,24,15,0.0,14.5,5,52,6,24,24,24,35,3,33,0.0,1016,24,10,314,24,118,666,488,84,797,526,7,12.0,56.36,0,0.13699999999999998,4.5,72.41,18.0,1000,2014,7,5,12,0
2640,0.8934,42.13,-70.86,24,15,0.0,14.5,5,52,8,24,24,24,34,6,36,0.0,1015,24,10,301,22,91,872,705,91,872,705,0,12.0,45.28,0,0.13699999999999998,4.1,64.94,19.0,1010,2014,7,5,13,0
2641,0.8106,42.13,-70.86,24,15,0.0,14.5,5,52,9,25,25,24,32,9,40,0.0,1015,24,10,287,19,95,917,851,95,917,851,0,11.0,34.61,0,0.13699999999999998,3.8,57.94,20.0,1010,2014,7,5,14,0
2642,0.5569,42.13,-70.86,24,15,0.0,14.5,5,52,10,25,25,24,30,13,43,0.0,1015,24,10,274,17,97,943,950,97,943,950,0,10.0,25.3,0,0.13699999999999998,3.6,54.96,20.0,1010,2014,7,5,15,0
2643,0.3968,42.13,-70.86,24,15,0.0,14.5,5,52,11,23,23,22,32,12,51,0.0,1015,22,10,263,17,99,951,994,99,951,994,0,10.0,19.74,0,0.13699999999999998,3.4,50.16,21.0,1010,2014,7,5,16,0
2644,0.177,42.13,-70.86,24,15,0.0,14.5,5,52,12,21,21,21,34,12,60,0.0,1015,21,10,253,17,99,947,981,99,947,981,0,10.0,21.27,0,0.13699999999999998,3.1,51.18,21.0,1010,2014,7,5,17,0
2645,0.06,42.13,-70.86,24,15,0.0,14.5,5,52,14,20,20,20,36,12,68,0.0,1015,20,10,243,17,101,922,910,101,922,910,0,11.0,28.74,0,0.13699999999999998,2.8,50.58,22.0,1010,2014,7,5,18,0
2646,0.0254,42.13,-70.86,24,15,0.0,14.5,5,52,13,19,19,19,40,9,67,0.0,1015,19,10,250,19,266,524,675,96,890,790,7,12.0,38.78,0,0.13699999999999998,2.6,53.65,22.0,1010,2014,7,5,19,0
2647,0.0042,42.13,-70.86,24,15,0.0,14.5,5,52,13,19,19,19,44,6,66,0.0,1015,19,10,257,21,131,722,598,90,837,632,7,13.0,49.69,0,0.13699999999999998,2.5,57.33,22.0,1010,2014,7,5,20,0
2648,0.0023,42.13,-70.86,24,15,0.0,14.5,5,52,12,19,19,19,48,3,65,0.0,1015,19,10,264,23,80,755,449,80,755,449,0,14.0,60.8,0,0.13699999999999998,2.7,64.91,21.0,1010,2014,7,5,21,0
2649,0.0027,42.13,-70.86,26,15,0.0,14.5,6,59,10,16,16,16,34,8,64,0.0,1016,16,10,262,17,0,0,0,0,0,0,1,14.0,115.03,0,0.13699999999999998,3.1,86.4,17.0,1010,2014,7,6,4,0
2650,0.0071,42.13,-70.86,26,15,0.0,14.5,6,59,10,17,17,17,30,6,63,0.0,1016,17,10,265,16,0,0,0,0,0,0,1,14.0,114.46,0,0.13699999999999998,3.2,84.88,17.0,1010,2014,7,6,5,0
2651,0.039,42.13,-70.86,26,15,0.0,14.5,6,59,11,18,18,18,25,4,62,0.0,1016,18,10,269,14,0,0,0,0,0,0,0,14.0,111.04,0,0.13699999999999998,3.3,88.41,16.0,1010,2014,7,6,6,0
2652,0.1252,42.13,-70.86,26,15,0.0,14.5,6,59,11,20,21,20,27,4,58,0.0,1016,20,10,261,16,0,0,0,0,0,0,0,13.0,105.18,0,0.13699999999999998,3.4,86.14,16.0,1010,2014,7,6,7,0
2653,0.389,42.13,-70.86,26,15,0.0,14.5,6,59,12,23,23,22,29,3,53,0.0,1015,22,10,253,18,0,0,0,0,0,0,0,13.0,97.43,0,0.13699999999999998,3.4,84.05,16.0,1010,2014,7,6,8,0
2654,0.6752,42.13,-70.86,26,15,0.0,14.5,6,59,13,25,25,24,31,2,49,0.0,1015,24,10,246,21,12,126,15,12,126,15,0,13.0,88.29,0,0.13699999999999998,3.3,83.04,16.0,1010,2014,7,6,9,0
2655,0.8068,42.13,-70.86,26,15,0.0,14.5,6,59,13,26,26,25,32,2,47,0.0,1015,25,10,242,21,65,275,121,48,522,154,3,13.0,78.21,0,0.13699999999999998,2.9,79.03,17.0,1010,2014,7,6,10,0
2656,0.8898,42.13,-70.86,26,15,0.0,14.5,6,59,12,26,26,25,33,3,45,0.0,1015,25,10,238,22,68,707,339,68,707,339,0,14.0,67.5,0,0.13699999999999998,2.4,73.19,19.0,1010,2014,7,6,11,0
